Mickey Mouse Analog Peek-a-Boo Watch with Rose Gold Metal Bracelet	04416302000P	MCKAQ1159S	Disney	MICKEY MOUSE watch with rose gold colored bracelet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379712	24.99	34.99	1	
Ladies Tinkerbell Watch w/Multicolor Dial, Silvertone Mesh & Rhinestone Band	04410925000P	TNK107	Disney	Folks will envy your playful taste when they see you in this whimsical Tinkerbell watch. Silvertone rectangular case with green rhinestones and multi-colored Tink enhanced dial. 3-hand movement, markers and numerals at 12, 3, 6 and 9. Silvertone mesh and rhinestone band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222142301	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222142301	14.99	29.99	0	Silver
Ladies Tinkerbell Watch w/Multicolor Dial, Silvertone Mesh & Rhinestone Band	04410925000P	TNK107	Disney	Folks will envy your playful taste when they see you in this whimsical Tinkerbell watch. Silvertone rectangular case with green rhinestones and multi-colored Tink enhanced dial. 3-hand movement, markers and numerals at 12, 3, 6 and 9. Silvertone mesh and rhinestone band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222142301	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222142301	14.99	29.99	0	Silver
Minnie Mouse Watch With Floating Stone Case and Pink Strap	04416305000P	MINAQ232S	Disney	MINNIE MOUSE watch with floating stone case and pink strap.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844380012	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844380012	24.99	34.99	1	
Large Face Quartz Watch With White Band	04416299000P	HKAQ2865S	Hello Kitty	Hello Kitty watch featuring a rainbow stone bezel and white strap.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379112	24.99	34.99	1	
Mickey Mouse Sport Watch with Round Blue Dial and Black Rubber Band	04412985000P	MCK321	Disney	Maintain a spirited pace in your active lifestyle with this Mickey Mouse analog quartz watch keeping time. Round blue Mickey enhanced dial with 3-hand movement and markers. Black rubber sport band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896101	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896101	10.00	25.00	0	
Minnie Mouse Watch with Round White Dial and Red Leather Band	04412996000P	MCK371	Disney	Have a great day keeping time with this animated Minnie Mouse analog quartz watch. Round white dial with 3-hand Minnie assisted movement and black Arabic numerals. Complementary stitched red leather band. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229895801	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229895801	20.00	25.00	1	
Minnie Nurse Watch with White Dial and White Textured Band	04412980000P	MCK308	Disney	Strap on this captivating Minnie Mouse analog, quartz watch to enjoy perfect whimsical time. Round white nurse Minnie dial with 3-hand movement and black Arabic numerals. Complementary textured white band with buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229894701	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229894701	16.00	20.00	1	
Large Face Analog Watch with Metal Bracelet	04416303000P	HKAQ2456S	Hello Kitty	Hello Kitty watch featuring pink stone bezel and metal bracelet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844378912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844378912	24.99	34.99	1	
Ladies Betty Boop Charm Watch with White Strap	04415377000P	BB020	Betty Boop	Ladies Betty Boop Charm Watch with White Strap		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733210412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733210412	24.99	34.99	1	White
Mickey Mouse Calendar Date Watch with Round White Dial and Brown Leather Band	04412998000P	MCK374	Disney	Let Mickey Mouse keep you company all day with this enhanced analog quartz watch. Round white dial with Mickey assisted 3-hand movement, calendar date display and Arabic numbers. Brown leather band. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896401	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896401	20.00	25.00	1	
Mickey Mouse Watch with Round White Dial and White Leather Band	04416298000P	MCKAQ1306S	Disney	MICKEY MOUSE watch featuring peek a boo Mickey on the dial. The watch features stone accents on a white strap.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379412	24.99	34.99	1	
TINKER BELL Analog Watch with Silver Tone Strap and Turquoise Baguette Stones	04416301000P	TNKAQ645S	Disney	TINKER BELL watch featuring turquisoe baguette stones and a white strap.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379212	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379212	24.99	34.99	1	
Ladies' Disney Mickey Mouse Watch w/Round Silvertone Case, Silver Dial and Black Leather Band	026W001763792000P		Disney	Mickey Mouse takes charge on the face of this oh-so-enchanting watch offering star-quality attitude for keeping time.	Analog quartz Round silvertone case with Mickey Mouse detail silver dial 3-hand movement, slash markers and Arabic numbers at 12, 2, 4, 6, 8 and 10 Mineral crystal Stitched black leather band Buckle closure Imported	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_615761301	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_615761301	19.99	19.99	1	Black
Mickey Mouse Watch w/Round Dial & Silvertone & Goldtone Mickey Mouse Link Band	04412982000P	MCK313	Disney	Keep versatile, eye-catching time with this snazzy Mickey Mouse analog quartz watch. Round silvertone dial with 3-hand movement and dot markers. Silvertone and goldtone Mickey Mouse link band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229894901	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229894901	24.00	30.00	1	
Daisy Duck Watch with White Plastic Case and  Bracelet	04416304000P	DASAQ043S	Disney	DAISY DUCK watch  with white plastic case and   bracelet. 		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379812	24.99	34.99	1	
Daisy Duck Analog Watch with Pink Metal Strap	04416300000P	DASAQ044S	Disney	DAISY DUCK watch with stone accent bezel and a pink metal bracelet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379312	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379312	24.99	34.99	1	
Mickey Mouse Watch with Round White Dial and Black Leather Band	04412990000P	MCK344	Disney	Whether you're a gal or guy you'll enjoy wearing this animated Mickey Mouse analog quartz watch. Round silvertone case with Mickey assisted 3-hand movement and Arabic numerals. Black leather band. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896201	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896201	12.25	20.00	1	
Ladies Watch with Hello Kitty Case and Silvertone Mesh Band	04410916000P	HK695D	Sanrio	Your feline friend Hello Kitty is always ready to show you another good time. This delightful analog watch features a silvertone trimmed white, pink, black and yellow Kitty face dial with a genuine 3-hand movement. Silvertone mesh band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222141201	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222141201	24.99	34.99	1	Silver
Mickey Mouse Watch with GT & ST Case, White Dial and Brown Leather Band	04412984000P	MCK320	Disney	Whether you're a gal or guy you'll enjoy wearing this animated Mickey Mouse analog quartz watch. Round goldtone and silvertone case with Mickey assisted 3-hand movement and Arabic numerals. Seconds topring. Stitched brown leather band. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896001	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229896001	24.00	30.00	1	
Minnie Mouse Peek-a-Boo Watch with Round Dial and Pink Metal Bracelet	04416297000P	MINAQ380S	Disney	MINNIE MOUSE watch featuring peek aboo Minnie on the dial. The case features stone accents.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379912	24.99	34.99	1	
Analog Watch With Zebra Strap	04416295000P	HKAQ2429S	Hello Kitty	Hello Kitty analog watch with silver-tone metal and zebra print bracelet featuring round case with stone accents.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_849693412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_849693412	24.99	34.99	1	
Mickey Mouse Analog Character Watch	026W001966202000P		Disney	Mickey Mouse Analog Two Tone Expansion Band Watch	Analog quartz Round two tone case with Mickey Mouse detail white dial  Goldtone 3-hand movement and Arabic numbers Mineral crystal Two tone link bracelet band Imported	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_615761501	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_615761501	14.99	19.99	1	Two-tone gold
Ladies Minnie Mouse Watch with Pink Strap	04415371000P	MINAQ256	Disney	Minnie Mouse Pink strap watch		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733210012	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733210012	16.00	20.00	1	Pink
Mickey Mouse Analog Peek-a-Boo Watch with Rose Gold Metal Bracelet	04416302000P	MCKAQ1159S	Disney	MICKEY MOUSE watch with rose gold colored bracelet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379712	24.99	34.99	1	
Ladies Mickey Mouse Watch with Red Strap	04415367000P	MCKAQ1115	Disney	Mickey Mouse Red strap with stones case watch		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733209912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_733209912	20.00	25.00	1	Red
Mickey Mouse Watch with Square Digital Dial and Black Fabric Band	04412995000P	MCK367	Disney	Whether you're a guy or gal you'll enjoy wearing this cool contemporary Mickey Mouse watch. Modern square dial with digital display. Black fabric wrap band. Velcro closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229916901	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229916901	9.84	20.00	1	
Ladies Hello Kitty Watch with Round White Dial and Pink Band with Charms	04410914000P	HK1005	Elgin	Hello Kitty will gladly give you the time of day when you wear her signature watch. The round silvertone case features a white/Kitty embossed dial, 3-hand movement and markers. Pink textured leather band with charm dangles. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222141001	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222141001	17.49	34.99	0	Pink
Princess Watch with Round Colored Dial and Pink Band	04412999000P	PRS349	Disney	Have a royal good time everyday wearing this enhanting analog quartz watch. Round colorful Princess dial with 3-hand movement and Arabic numerals. Embellished pink band. Buckle closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229917901	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_229917901	10.00	20.00	0	
Men's 98B141 Precisionist Longwood Two-Tone Bracelet Watch	04419941000P	98B141	Bulova	From the Precisionist Longwood Collection. Masterfully intricate, yet offering a smooth, dress subtlety, the classic Longwood Collection provides a continuous interplay of heights and tones, blending meticulous five-piece case construction with intricate eight-piece dials, elegant tone-on-tone swirl pattern dials, and satin and polished case and bracelet finishes.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_843798812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_843798812	374.25	499.00	1	Two-tone gold
Kansas City Chiefs Schedule Watch	04430189000P	NFL-SW-KC	Gametime	Pre-pogrammed with team schedule, *updateable each season by downloading from your PC; Scroll function to see upcoming games, locations, and start times. Cost to download schedule each year is $9.95		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_230274601	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_230274601	99.95	99.95	1	Black
Mens Millenial Black Ion FInish Solar Chronograph Watch SSC203	04448354000P	SSC203	Seiko	Seiko Solar Alarm Chronograph. No battery change required and powered by all types of light. Solar cell with high performance electricity generation. Energy-efficient movement with long power reserve. This attractive men’s chronograph watch is constructed with a black ion finished stainless steel case and bracelet and features a bold black dial with three chronograph subdials. The alarm can be set on a 12-hour basis with two small hands and chronograph measures up to 60 minutes in 1/5th second increments as well as split time measurement. Alarm hands can indicate the time in a different time zone. Split time measurement. Date calendar. 100 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1088105012	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1088105012	296.25	395.00	1	Black
Mens Analog Metal Watch	9990000012255411P	12255411	Casio	This men's analog metal watch is 100 meter water resistant with a mineral crystal and 3 hand analog display.	Accuracy +/- 20 seconds per month Approximate Battery Life 3 years	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218782001	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218782001	34.99	34.99	1	Silver
NEW YORK METS ROOKIE WHITE Sports watch	00652280000P	MLB-ROW-NYM	MLB	Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25"-7.75". Designed for Younger ladies/girls. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756314112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756314112	24.95	24.95	1	
Ladies Gold Tone Dress Watch	04438859000P	98T89	Bulova	Classic and rich. This ladies Bulova watch is elegant to the touch. It is gold tone with a link style band. This timepiece has a champagne dial color and accented in crystals. It is water-resistant up to 100 M.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_210637501	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_210637501	195.00	325.00	1	Yellow gold
Speedway Men 39.5mm Stainless Steel And Gold Watch With Blue Dial	04490187000P	17058INV	Invicta	This is a Speedway Men 39.5mm Stainless Steel And Gold Watch With Blue Dial		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1085534712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1085534712	112.49	149.99	1	Yellow gold
Ladies Black Bracelet with Crystal Accents with Black Dial Watch	04415687000P	75/3689BKTI	Armitron	Ladies NOW ip plated black, round case, total 28 clear genuine crystals in bezel, mineral crystal, one touch two button fold over clasp & total 32 genuine crystals, textured black dial, gold index markers, luminous hands & dot markers, outside minute track, sweep second hand, wr 165		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_738271912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_738271912	56.99	94.99	1	Black
PHILADELPHIA EAGLES BEAST Sports Watch	00652635000P	NFL-BEA-PHI	NFL	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756275912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756275912	49.95	49.95	1	
San Francisco 49Ers Elite	00662735000P	NFL-ELI-SF	NFL	Officially Licensed team logo and colors, all stainless steel construction and Japan Quartz movement. Textured color dial with applied team logo. Bracelet length is 7.8 inches to 9.5 inches. Water resistant to 3ATM (99 ft.) and comes with a limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019444412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019444412	99.95	99.95	1	Silver
Mens Blue Edifice Watch with Gold Metal Band	026W022648110001P	AQ47-1EKM	Casio	Wonderful dress watch for any formal occasion.	100 meter water resistant Mineral crystal Date display 3-hand analog Approx. battery life: 10 years	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222623601	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_222623601	29.99	29.99	1	Black
Ladies Rose Gold IP Watch with Glitz	04416429000P	ZR34237	Relic	Ladies Rose Gold IP Watch with Glitz with a jewelery inspired bracelet		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_846930712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_846930712	88.00	110.00	1	Rose gold
Mens Watch w/Round Goldtone Case, Black Diamond Accent Dial and Two Tone Band	026W012098750001P	GEM402M	Embassy	Choose a rich timely look for your wrist with this classy analog quartz watch. Round goldtone case and black dial with 3-hand movement, diamond accent at 12, Arabic numerals at 3, 6 and 9 and slash markers. Complementary two-tone link expansion band.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_239491601	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_239491601	14.99	14.99	0	Two-tone gold
Charm Colorado University	00662910000P	COL-CHM-COL	COLLEGE	Officially Licensed team logo, stainless steel case back and Japan Quartz movement. Alloy silver tone bracelet with adjustable links. Bracelet length is 8.0 inches and comes with 4 removable legaue charms. Water resistant to 3ATM (99 ft.) and comes with a Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019266712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019266712	59.95	59.95	1	Silver
Pittsburgh Steelers Victory Sports Watch	04435552000P	NFL-VIC-PIT	NFL	Officially licensed team logo and colors, Adjustable Alloy/Rubber Inlay sport buckle, Stainless steel case back, Japan quartz movement, Water resistant to 3 ATM, Limited lifetime warranty		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39704701	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39704701	69.95	69.95	1	
Ladies Black Bracelet with Crystal Accents with Black Dial Watch	04415686000P	75/3531BKTI	Armitron	Ladies bangle, organic shaped black case, total 30 genuine crystals in bezel, mineral crystal, black metalized frame, bangle bracelet with total 60 genuine crystals plus adjustable links, clasp & extender, mop dial, gold roman 12 & 6 and 10 genuine crystal markers, sweep second hand		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_738271312	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_738271312	67.49	89.99	1	Black
Women's Fairlawn Diamond Bezel Watch	04419899000P	96R167	Bulova	Precisionist quartz movement Flat mineral crystal White mother of pearl dial Stainless steel case and bracelet Water-resistant to 30 M (99 feet)		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_848159112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_848159112	412.50	550.00	1	Silver
TORONTO BLUE JAYS ROOKIE BLACK Sports watch	00605228000P	MLB-ROB-TOR	MLB	Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25"-7.75". Designed for Young men/boys. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756311912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756311912	24.95	24.95	1	
Ladies Betty Boop Alternating Stone Case Watch.	04416595000P	BBAQ072		Ladies Betty Boop Alternating Stone Case Watch.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_934234812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_934234812	24.99	34.99	1	Multicolor
MIAMI MARLINS BEAST Sports Watch	00652738000P	MLB-BEA-MIA	MLB	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756300712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756300712	49.95	49.95	1	
Oversized Silver Case with Pink Swarovski Crystal Watch	04416290000P	ELST33	Elgin	Ladies oversized silver case with pink swarovski crystal watch.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844378812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844378812	29.99	79.99	1	Silver
